   144.92490    -41.15540    146.59680    -41.32200      3.05654    141.01609
   144.92490    -41.15540    145.77590    -41.49970      2.95252     80.71612
   144.92490    -41.15540    146.18100    -41.55450      2.95404    113.84602
   144.92490    -41.15540    146.79450    -41.43730      3.05062    159.29997
   144.92490    -41.15540    146.45300    -41.31870      3.03907    129.05766
   144.92490    -41.15540    145.60180    -41.45480      2.98654     65.61444
   144.92490    -41.15540    146.23530    -41.45950      2.97123    114.55690
   144.92490    -41.15540    146.62250    -41.45250      3.05739    145.59806
   144.92490    -41.15540    146.31510    -41.72450      3.03057    132.03318
   144.92490    -41.15540    146.37410    -41.59100      3.02956    130.26318
   144.92490    -41.15540    145.77240    -41.18990      3.03172     71.03885
   145.44570    -41.09400    146.04980    -41.43470      3.03363     63.12390
   145.44570    -41.09400    146.31510    -41.72450      3.07158    100.85609
   145.44570    -41.09400    146.27920    -41.35000      2.95215     75.29861
   145.44570    -41.09400    146.55040    -41.72250      3.09770    115.63538
   145.44570    -41.09400    146.37410    -41.59100      3.08762     95.18894
   145.44570    -41.09400    146.42520    -41.46570      3.01399     91.69221
   145.44570    -41.09400    146.18100    -41.55450      3.08982     79.95037
   145.44570    -41.09400    146.16440    -41.70850      2.97879     90.89613
   145.44570    -41.09400    146.09700    -41.32420      2.98110     60.19641
   145.44570    -41.09400    146.23530    -41.45950      3.08771     77.49567
   145.44570    -41.09400    146.45300    -41.31870      2.97900     87.89279
   145.38260    -41.47020    146.42520    -41.46570      3.02269     86.87168
   145.38260    -41.47020    146.45300    -41.31870      2.94942     90.86277
   145.38260    -41.47020    146.52850    -41.60130      3.11650     96.48478
   145.38260    -41.47020    146.37410    -41.59100      3.13487     83.61859
   145.38260    -41.47020    146.23530    -41.45950      3.01688     71.06112
   145.38260    -41.47020    146.18100    -41.55450      2.96946     67.13550
   145.38260    -41.47020    146.16440    -41.70850      3.09346     70.21026
   145.38260    -41.47020    146.59680    -41.32200      2.98106    102.61170
   145.38260    -41.47020    146.09700    -41.32420      3.00083     61.76128
   145.38260    -41.47020    146.27920    -41.35000      2.97115     75.95727
   145.05820    -41.07060    145.77240    -41.18990      2.99267     61.27007
